year,state,value
1980,Rhode Island,0.0722
1980,South Carolina,0.0672
1980,South Dakota,0.0473
1980,Tennessee,0.0739
1980,Texas,0.0525
1980,Utah,0.0627
1980,Vermont,0.0608
1980,Virginia,0.0528
1980,Washington,0.0793
1980,West Virginia,0.1013
1980,Wisconsin,0.0733
1980,Wyoming,0.0387
1981,Alabama,0.1076
1981,Alaska,0.0922
1981,Arizona,0.062
1981,Arkansas,0.0859
1981,California,0.0742
1981,Colorado,0.0564
1981,Connecticut,0.0612
1981,Delaware,0.0785
1981,Florida,0.0677
1981,Georgia,0.0643
1981,Hawaiʻi,0.0518
1981,Idaho,0.0759
1981,Illinois,0.0864
1981,Indiana,0.0977
1981,Iowa,0.0649
1981,Kansas,0.0429
1981,Kentucky,0.0863
1981,Louisiana,0.0846
1981,Maine,0.0724
1981,Maryland,0.0726
1981,Massachusetts,0.0642
1981,Michigan,0.124
1981,Minnesota,0.0574
1981,Mississippi,0.0853
1981,Missouri,0.0768
1981,Montana,0.0677
1981,Nebraska,0.0413
1981,Nevada,0.0732
1981,New Hampshire,0.0508
1981,New Jersey,0.075
1981,New Mexico,0.0722
1981,New York,0.076
1981,North Carolina,0.0646
1981,North Dakota,0.0489
1981,Ohio,0.0944
1981,Oklahoma,0.0359
1981,Oregon,0.0972
1981,Pennsylvania,0.0832
1981,Rhode Island,0.0759
1981,South Carolina,0.0815
1981,South Dakota,0.0478
1981,Tennessee,0.0887
1981,Texas,0.0533
1981,Utah,0.0664
1981,Vermont,0.0574
1981,Virginia,0.0588
1981,Washington,0.0933
1981,West Virginia,0.1059
1981,Wisconsin,0.0786
1981,Wyoming,0.0414
1982,Alabama,0.138
1982,Alaska,0.1002
1982,Arizona,0.0994
1982,Arkansas,0.0948
1982,California,0.1007
1982,Colorado,0.0763
1982,Connecticut,0.0683
1982,Delaware,0.0843
1982,Florida,0.0854
1982,Georgia,0.0778
1982,Hawaiʻi,0.0613
1982,Idaho,0.0995
1982,Illinois,0.1132
1982,Indiana,0.1188
1982,Iowa,0.0842
1982,Kansas,0.0636
1982,Kentucky,0.108
1982,Louisiana,0.102
1982,Maine,0.085
1982,Maryland,0.0817
1982,Massachusetts,0.0783
1982,Michigan,0.1538
1982,Minnesota,0.0782
1982,Mississippi,0.1099
1982,Missouri,0.0927
1982,Montana,0.0859
1982,Nebraska,0.0551
1982,Nevada,0.0997
1982,New Hampshire,0.0685
1982,New Jersey,0.0876
1982,New Mexico,0.0904
1982,New York,0.087
1982,North Carolina,0.093
1982,North Dakota,0.0553
1982,Ohio,0.1273
1982,Oklahoma,0.061
1982,Oregon,0.1133
1982,Pennsylvania,0.1085
1982,Rhode Island,0.0984
1982,South Carolina,0.108
1982,South Dakota,0.0543
1982,Tennessee,0.1181
1982,Texas,0.0691
1982,Utah,0.0813
1982,Vermont,0.0705
1982,Virginia,0.0733
1982,Washington,0.1173
1982,West Virginia,0.1401
1982,Wisconsin,0.1037
1982,Wyoming,0.0593
1983,Alabama,0.1387
1983,Alaska,0.1013
1983,Arizona,0.091
1983,Arkansas,0.0972
1983,California,0.0983
1983,Colorado,0.0712
1983,Connecticut,0.0598
1983,Delaware,0.0772
1983,Florida,0.0862
1983,Georgia,0.0762
1983,Hawaiʻi,0.0589
1983,Idaho,0.0919
1983,Illinois,0.117
1983,Indiana,0.111
1983,Iowa,0.0817
1983,Kansas,0.059
1983,Kentucky,0.1126
1983,Louisiana,0.1147
1983,Maine,0.0826
1983,Maryland,0.0695
1983,Massachusetts,0.0699
1983,Michigan,0.145
1983,Minnesota,0.0806
1983,Mississippi,0.12
1983,Missouri,0.0989
1983,Montana,0.0875
1983,Nebraska,0.0555
1983,Nevada,0.098
1983,New Hampshire,0.0548
1983,New Jersey,0.0828
1983,New Mexico,0.0975
1983,New York,0.0893
1983,North Carolina,0.09
1983,North Dakota,0.058
1983,Ohio,0.1227
1983,Oklahoma,0.0815
1983,Oregon,0.1083
1983,Pennsylvania,0.1102
1983,Rhode Island,0.0846
1983,South Carolina,0.0986
1983,South Dakota,0.0516
1983,Tennessee,0.1154
1983,Texas,0.0808
1983,Utah,0.0899
1983,Vermont,0.0647
1983,Virginia,0.0628
1983,Washington,0.1113
1983,West Virginia,0.1707
1983,Wisconsin,0.0985
1983,Wyoming,0.0783
1984,Alabama,0.1138
1984,Alaska,0.099
1984,Arizona,0.0496
1984,Arkansas,0.0853
1984,California,0.0776
1984,Colorado,0.0549
1984,Connecticut,0.0465
1984,Delaware,0.061
1984,Florida,0.0659
1984,Georgia,0.0612
1984,Hawaiʻi,0.0542
1984,Idaho,0.0721
1984,Illinois,0.0915
1984,Indiana,0.0848
1984,Iowa,0.0692
1984,Kansas,0.0493
1984,Kentucky,0.0912
1984,Louisiana,0.1026
1984,Maine,0.0615
1984,Maryland,0.054
1984,Massachusetts,0.0476
1984,Michigan,0.1124
1984,Minnesota,0.0638
1984,Mississippi,0.1065
1984,Missouri,0.0732
1984,Montana,0.075
1984,Nebraska,0.0443
1984,Nevada,0.0769
1984,New Hampshire,0.0423
1984,New Jersey,0.0631
1984,New Mexico,0.077
1984,New York,0.0726
1984,North Carolina,0.0661
1984,North Dakota,0.0529
1984,Ohio,0.0942
1984,Oklahoma,0.068
1984,Oregon,0.0929
1984,Pennsylvania,0.0884
1984,Rhode Island,0.0539
1984,South Carolina,0.0697
1984,South Dakota,0.0437
1984,Tennessee,0.087
1984,Texas,0.0613
1984,Utah,0.0657
1984,Vermont,0.0486
1984,Virginia,0.0506
1984,Washington,0.0927
1984,West Virginia,0.1408
1984,Wisconsin,0.0728
1984,Wyoming,0.0626
1985,Alabama,0.0958
1985,Alaska,0.098
1985,Arizona,0.0633
1985,Arkansas,0.0847
1985,California,0.0718
1985,Colorado,0.0598
1985,Connecticut,0.0445
1985,Delaware,0.0507
1985,Florida,0.0609
1985,Georgia,0.0636
1985,Hawaiʻi,0.0524
1985,Idaho,0.0783
1985,Illinois,0.0905
1985,Indiana,0.0766
1985,Iowa,0.0737
1985,Kansas,0.0514
1985,Kentucky,0.0896
1985,Louisiana,0.1141
1985,Maine,0.0556
1985,Maryland,0.0462
1985,Massachusetts,0.041
1985,Michigan,0.1002
1985,Minnesota,0.0599
1985,Mississippi,0.1039
1985,Missouri,0.0663
1985,Montana,0.0764
1985,Nebraska,0.0506
1985,Nevada,0.0752
1985,New Hampshire,0.0368
1985,New Jersey,0.0562
1985,New Mexico,0.0863
1985,New York,0.0662
1985,North Carolina,0.0567
1985,North Dakota,0.055
1985,Ohio,0.0891
1985,Oklahoma,0.0709
1985,Oregon,0.0863
1985,Pennsylvania,0.0798
1985,Rhode Island,0.0463
1985,South Carolina,0.0684
1985,South Dakota,0.0485
1985,Tennessee,0.0793
1985,Texas,0.0703
1985,Utah,0.0605
1985,Vermont,0.0461
1985,Virginia,0.0531
1985,Washington,0.083
1985,West Virginia,0.1317
1985,Wisconsin,0.0713
1985,Wyoming,0.0698
1986,Alabama,0.0953
1986,Alaska,0.1102
1986,Arizona,0.0704
1986,Arkansas,0.0854
1986,California,0.0677
1986,Colorado,0.0752
1986,Connecticut,0.0373
1986,Delaware,0.0433
1986,Florida,0.0586
1986,Georgia,0.0591
1986,Hawaiʻi,0.0464
1986,Idaho,0.0847
1986,Illinois,0.0832
1986,Indiana,0.0678
1986,Iowa,0.0679
1986,Kansas,0.0537
1986,Kentucky,0.0923
1986,Louisiana,0.1237
1986,Maine,0.0526
1986,Maryland,0.0451
1986,Massachusetts,0.0402
1986,Michigan,0.0891
1986,Minnesota,0.0554
1986,Mississippi,0.1142
1986,Missouri,0.0641
1986,Montana,0.0794
1986,Nebraska,0.0486
1986,Nevada,0.0633
1986,New Hampshire,0.0263
1986,New Jersey,0.0503
1986,New Mexico,0.0922
1986,New York,0.0621
1986,North Carolina,0.0532
1986,North Dakota,0.0556
1986,Ohio,0.0832
1986,Oklahoma,0.0833
1986,Oregon,0.0793
1986,Pennsylvania,0.0699
1986,Rhode Island,0.0405
1986,South Carolina,0.0638
1986,South Dakota,0.0465
1986,Tennessee,0.0788
1986,Texas,0.0882
1986,Utah,0.0616
1986,Vermont,0.0424
1986,Virginia,0.0491
1986,Washington,0.0808
1986,West Virginia,0.1203
1986,Wisconsin,0.0679
1986,Wyoming,0.0847
1987,Alabama,0.082
1987,Alaska,0.1015
1987,Arizona,0.0649
1987,Arkansas,0.0812
1987,California,0.0583
1987,Colorado,0.0753
1987,Connecticut,0.0317
1987,Delaware,0.0304
1987,Florida,0.054
1987,Georgia,0.0555
1987,Hawaiʻi,0.037
1987,Idaho,0.0768
1987,Illinois,0.0744
1987,Indiana,0.0613
1987,Iowa,0.0561
1987,Kansas,0.0479
1987,Kentucky,0.0825
1987,Louisiana,0.1175
1987,Maine,0.0434
1987,Maryland,0.0431
1987,Massachusetts,0.0334
1987,Michigan,0.0838
1987,Minnesota,0.0513
1987,Mississippi,0.1007
1987,Missouri,0.0624
1987,Montana,0.0746
1987,Nebraska,0.0432
1987,Nevada,0.0619
1987,New Hampshire,0.0221
1987,New Jersey,0.0404
1987,New Mexico,0.0897
1987,New York,0.0478
1987,North Carolina,0.0455
1987,North Dakota,0.0498
1987,Ohio,0.071
1987,Oklahoma,0.0717
1987,Oregon,0.0614
1987,Pennsylvania,0.0577
1987,Rhode Island,0.0372
1987,South Carolina,0.0547
1987,South Dakota,0.0433
1987,Tennessee,0.0665
1987,Texas,0.0853
1987,Utah,0.0623
1987,Vermont,0.0363
1987,Virginia,0.042
1987,Washington,0.0726
1987,West Virginia,0.109
1987,Wisconsin,0.0573
1987,Wyoming,0.0793
1988,Alabama,0.0727
1988,Alaska,0.0878
1988,Arizona,0.0643
1988,Arkansas,0.0767
1988,California,0.0527
1988,Colorado,0.0642
1988,Connecticut,0.0291
1988,Delaware,0.0301
1988,Florida,0.0519
1988,Georgia,0.0561
1988,Hawaiʻi,0.0304
1988,Idaho,0.0618
1988,Illinois,0.0673
1988,Indiana,0.0516
1988,Iowa,0.0466
1988,Kansas,0.0449
1988,Kentucky,0.0742
1988,Louisiana,0.105
1988,Maine,0.0368
1988,Maryland,0.0421
1988,Massachusetts,0.033
1988,Michigan,0.0754
1988,Minnesota,0.0431
1988,Mississippi,0.0853
1988,Missouri,0.0569
1988,Montana,0.0665
1988,Nebraska,0.0348
1988,Nevada,0.0522
1988,New Hampshire,0.0238
1988,New Jersey,0.0375
1988,New Mexico,0.0762
1988,New York,0.0423
1988,North Carolina,0.0369
1988,North Dakota,0.0467
1988,Ohio,0.0604
1988,Oklahoma,0.0636
1988,Oregon,0.0574
1988,Pennsylvania,0.0516
1988,Rhode Island,0.0296
1988,South Carolina,0.0461
1988,South Dakota,0.0415
1988,Tennessee,0.0577
1988,Texas,0.0742
1988,Utah,0.0495
1988,Vermont,0.0302
1988,Virginia,0.0392
1988,Washington,0.0629
1988,West Virginia,0.0984
1988,Wisconsin,0.0439
1988,Wyoming,0.0637
1989,Alabama,0.0698
1989,Alaska,0.0713
1989,Arizona,0.0527
1989,Arkansas,0.0702
1989,California,0.0511
1989,Colorado,0.0558
1989,Connecticut,0.0363
1989,Delaware,0.0328
1989,Florida,0.0561
1989,Georgia,0.0542
1989,Hawaiʻi,0.0248
1989,Idaho,0.0543
1989,Illinois,0.0605
1989,Indiana,0.0473
1989,Iowa,0.0435
1989,Kansas,0.0413
1989,Kentucky,0.0634
1989,Louisiana,0.0778
1989,Maine,0.0402
1989,Maryland,0.0377
1989,Massachusetts,0.0421
1989,Michigan,0.072
1989,Minnesota,0.0433
1989,Mississippi,0.0786
1989,Missouri,0.0555
1989,Montana,0.0596
1989,Nebraska,0.0286
1989,Nevada,0.0468
1989,New Hampshire,0.0338
1989,New Jersey,0.0404
1989,New Mexico,0.0673
1989,New York,0.0486
1989,North Carolina,0.0357
1989,North Dakota,0.0433
1989,Ohio,0.0557
1989,Oklahoma,0.0576
1989,Oregon,0.0533
1989,Pennsylvania,0.0493
1989,Rhode Island,0.039
1989,South Carolina,0.046
1989,South Dakota,0.0392
1989,Tennessee,0.051
1989,Texas,0.0673
1989,Utah,0.0459
1989,Vermont,0.0355
1989,Virginia,0.039
1989,Washington,0.0585
1989,West Virginia,0.0866
1989,Wisconsin,0.0431
1989,Wyoming,0.0601
1990,Alabama,0.0683
1990,Alaska,0.0725
1990,Arizona,0.0522
1990,Arkansas,0.0688
1990,California,0.0578
1990,Colorado,0.0513
1990,Connecticut,0.0492
1990,Delaware,0.0436
1990,Florida,0.0618
1990,Georgia,0.0537
1990,Hawaiʻi,0.0261
1990,Idaho,0.0558
1990,Illinois,0.0632
1990,Indiana,0.0513
1990,Iowa,0.0442
1990,Kansas,0.0428
1990,Kentucky,0.0604
1990,Louisiana,0.0631
1990,Maine,0.0536
1990,Maryland,0.044
1990,Massachusetts,0.0637
1990,Michigan,0.0768
1990,Minnesota,0.0473
1990,Mississippi,0.0755
1990,Missouri,0.0591
1990,Montana,0.0607
1990,Nebraska,0.0238
1990,Nevada,0.048
1990,New Hampshire,0.0524
1990,New Jersey,0.0505
1990,New Mexico,0.0667
1990,New York,0.0533
1990,North Carolina,0.0413
1990,North Dakota,0.0416
1990,Ohio,0.0574
1990,Oklahoma,0.054
1990,Oregon,0.054
1990,Pennsylvania,0.0552
1990,Rhode Island,0.0623
1990,South Carolina,0.049
1990,South Dakota,0.0362
1990,Tennessee,0.0537
1990,Texas,0.0637
1990,Utah,0.0437
1990,Vermont,0.0481
1990,Virginia,0.0445
1990,Washington,0.0517
1990,West Virginia,0.0864
1990,Wisconsin,0.0441
1990,Wyoming,0.0515
1991,Alabama,0.0727
1991,Alaska,0.0831
1991,Arizona,0.0586
1991,Arkansas,0.0731
1991,California,0.0782
1991,Colorado,0.0528
1991,Connecticut,0.0649
1991,Delaware,0.0598
1991,Florida,0.0768
1991,Georgia,0.0529
1991,Hawaiʻi,0.0277
1991,Idaho,0.0634
1991,Illinois,0.0727
1991,Indiana,0.0567
1991,Iowa,0.0467
1991,Kansas,0.0448
1991,Kentucky,0.0727
1991,Louisiana,0.0726
1991,Maine,0.0778
1991,Maryland,0.0582
1991,Massachusetts,0.0888
1991,Michigan,0.0928
1991,Minnesota,0.0509
1991,Mississippi,0.0838
1991,Missouri,0.0656
1991,Montana,0.0693
1991,Nebraska,0.0263
1991,Nevada,0.0583
1991,New Hampshire,0.0676
1991,New Jersey,0.0676
1991,New Mexico,0.0727
1991,New York,0.0731
1991,North Carolina,0.0592
1991,North Dakota,0.0436
1991,Ohio,0.066
1991,Oklahoma,0.06
1991,Oregon,0.0617
1991,Pennsylvania,0.0692
1991,Rhode Island,0.0828
1991,South Carolina,0.0612
1991,South Dakota,0.0353
1991,Tennessee,0.0667
1991,Texas,0.0698
1991,Utah,0.0476
1991,Vermont,0.0634
1991,Virginia,0.0582
1991,Washington,0.0614
1991,West Virginia,0.1068
1991,Wisconsin,0.0537
1991,Wyoming,0.0506
1992,Alabama,0.0753
1992,Alaska,0.0885
1992,Arizona,0.0757
1992,Arkansas,0.0699
1992,California,0.0937
1992,Colorado,0.0613
1992,Connecticut,0.073
1992,Delaware,0.0546
1992,Florida,0.0841
1992,Georgia,0.0663
1992,Hawaiʻi,0.0411
1992,Idaho,0.0656
1992,Illinois,0.0789
1992,Indiana,0.0609
1992,Iowa,0.0448
1992,Kansas,0.0456
1992,Kentucky,0.0688
1992,Louisiana,0.0779
1992,Maine,0.0731
1992,Maryland,0.0653
1992,Massachusetts,0.088
1992,Michigan,0.0908
1992,Minnesota,0.0508
1992,Mississippi,0.0798
1992,Missouri,0.0613
1992,Montana,0.0673
1992,Nebraska,0.0282
1992,Nevada,0.0678
1992,New Hampshire,0.0729
1992,New Jersey,0.0857
1992,New Mexico,0.0732
1992,New York,0.0872
1992,North Carolina,0.0624
1992,North Dakota,0.0453
1992,Ohio,0.0739
1992,Oklahoma,0.0587
1992,Oregon,0.0723
1992,Pennsylvania,0.0738
1992,Rhode Island,0.09
1992,South Carolina,0.0675
1992,South Dakota,0.0345
1992,Tennessee,0.0644
1992,Texas,0.0771
1992,Utah,0.0486
1992,Vermont,0.0601
1992,Virginia,0.0603
1992,Washington,0.0718
1992,West Virginia,0.1121
1992,Wisconsin,0.051
1992,Wyoming,0.0547
1993,Alabama,0.0725
1993,Alaska,0.0782
1993,Arizona,0.0633
1993,Arkansas,0.0613
1993,California,0.0955
1993,Colorado,0.0538
1993,Connecticut,0.0648
1993,Delaware,0.0498
1993,Florida,0.0741
1993,Georgia,0.0573
1993,Hawaiʻi,0.0438
1993,Idaho,0.0609
1993,Illinois,0.0748
1993,Indiana,0.051
1993,Iowa,0.0415
1993,Kansas,0.0496
1993,Kentucky,0.0622
1993,Louisiana,0.0745
1993,Maine,0.0681
1993,Maryland,0.0606
1993,Massachusetts,0.0729
1993,Michigan,0.0736
1993,Minnesota,0.0496
1993,Mississippi,0.0674
1993,Missouri,0.0615
1993,Montana,0.0612
1993,Nebraska,0.0277
1993,Nevada,0.0688
1993,New Hampshire,0.0612
1993,New Jersey,0.0777
1993,New Mexico,0.0732
1993,New York,0.0795
1993,North Carolina,0.0512
1993,North Dakota,0.0425
1993,Ohio,0.0668
1993,Oklahoma,0.0565
1993,Oregon,0.0699
1993,Pennsylvania,0.0685
1993,Rhode Island,0.0765
1993,South Carolina,0.073
1993,South Dakota,0.0346
1993,Tennessee,0.0578
1993,Texas,0.0723
1993,Utah,0.0405
1993,Vermont,0.0502
1993,Virginia,0.0514
1993,Washington,0.0718
1993,West Virginia,0.1028
1993,Wisconsin,0.0446
1993,Wyoming,0.0534
1994,Alabama,0.0617
1994,Alaska,0.0755
1994,Arizona,0.062
1994,Arkansas,0.0546
1994,California,0.0866
1994,Colorado,0.0414
1994,Connecticut,0.0557
1994,Delaware,0.0476
1994,Florida,0.0649
1994,Georgia,0.0505
1994,Hawaiʻi,0.0514
1994,Idaho,0.055
1994,Illinois,0.058
1994,Indiana,0.0462
1994,Iowa,0.036
1994,Kansas,0.0477
1994,Kentucky,0.0536
1994,Louisiana,0.0761
1994,Maine,0.0659
1994,Maryland,0.0524
1994,Massachusetts,0.0622
1994,Michigan,0.0609
1994,Minnesota,0.0403
1994,Mississippi,0.0627
1994,Missouri,0.051
1994,Montana,0.0549
1994,Nebraska,0.0263
