year,state,value
2019,New York,82.8
2019,North Carolina,86.5
2019,North Dakota,88.3
2019,Ohio,82
2019,Oklahoma,84.9
2019,Oregon,80
2019,Pennsylvania,86.5
2019,Rhode Island,83.9
2019,South Carolina,81.1
2019,South Dakota,84.1
2019,Tennessee,90.5
2019,Texas,90
2019,Utah,87.4
2019,Vermont,84.5
2019,Virginia,87.5
2019,Washington,81.1
2019,West Virginia,91.3
2019,Wisconsin,90.1
2019,Wyoming,82.1
2020,Alabama,90.6
2020,Alaska,79.1
2020,Arizona,77.3
2020,Arkansas,88.8
2020,California,84.3
2020,Colorado,81.9
2020,Connecticut,88.3
2020,Delaware,89
2020,Florida,90.2
2020,Georgia,83.8
2020,Hawaiʻi,86.3
2020,Idaho,82.2
2020,Indiana,90.9
2020,Iowa,91.8
2020,Kansas,88.2
2020,Kentucky,91.1
2020,Louisiana,82.9
2020,Maine,87.4
2020,Maryland,86.8
2020,Massachusetts,89
2020,Michigan,82.1
2020,Minnesota,83.8
2020,Mississippi,87.7
2020,Missouri,89.5
2020,Montana,85.9
2020,Nebraska,87.5
2020,Nevada,82.6
2020,New Hampshire,88.1
2020,New Jersey,91
2020,New Mexico,76.9
2020,New York,83.5
2020,North Carolina,87.6
2020,North Dakota,89
2020,Ohio,84.4
2020,Oklahoma,80.8
2020,Oregon,82.6
2020,Pennsylvania,87.4
2020,Rhode Island,83.6
2020,South Carolina,82.2
2020,South Dakota,84.2
2020,Tennessee,90.4
2020,Utah,88.2
2020,Vermont,83.1
2020,Virginia,88.8
2020,Washington,83
2020,West Virginia,92.1
2020,Wisconsin,90.4
2020,Wyoming,82.3
2021,Alabama,90.7
2021,Alaska,78.2
2021,Arizona,76.4
2021,Arkansas,88.4
2021,California,83.6
2021,Colorado,81.7
2021,Connecticut,89.6
2021,Delaware,80.5
2021,Florida,90.2
2021,Georgia,83.7
2021,Hawaiʻi,86
2021,Idaho,80.1
2021,Indiana,88.2
2021,Iowa,90.2
2021,Kansas,87.9
2021,Kentucky,90.2
2021,Louisiana,82.1
2021,Maine,86.1
2021,Maryland,87.2
2021,Massachusetts,89.8
2021,Michigan,80.5
2021,Minnesota,83.3
2021,Mississippi,88.4
2021,Missouri,89.2
2021,Montana,86.1
2021,Nebraska,87.6
2021,Nevada,81.3
2021,New Hampshire,87.1
2021,New Jersey,88.5
2021,New Mexico,76.6
2021,New York,84.9
2021,North Carolina,87
2021,North Dakota,87
2021,Ohio,85.3
2021,Oklahoma,80
2021,Oregon,80.6
2021,Pennsylvania,86.7
2021,Rhode Island,83.7
2021,South Carolina,83.3
2021,South Dakota,82.9
2021,Tennessee,89.3
2021,Texas,90
2021,Utah,88.1
2021,Vermont,83.2
2021,Virginia,89.8
2021,West Virginia,91.1
2021,Wisconsin,89.6
2021,Wyoming,82.5
2022,Alabama,88.2
2022,Alaska,77.8
2022,Arizona,77.3
2022,Arkansas,88.2
2022,California,87
2022,Colorado,82.3
2022,Connecticut,88.9
2022,Delaware,87.8
2022,Florida,87.3
2022,Georgia,84.1
2022,Hawaiʻi,86
2022,Idaho,79.9
2022,Illinois,87.3
2022,Indiana,87.7
2022,Iowa,89.9
2022,Kansas,89.1
2022,Kentucky,90.1
2022,Louisiana,83.1
2022,Maine,86.1
2022,Maryland,86.3
2022,Massachusetts,90.1
2022,Michigan,81
2022,Minnesota,83.6
2022,Mississippi,88.9
2022,Missouri,89.8
2022,Montana,85.8
2022,Nebraska,87.1
2022,Nevada,81.7
2022,New Hampshire,87.7
2022,New Jersey,85.2
2022,New York,86.7
2022,North Carolina,86.4
2022,North Dakota,85.1
2022,Ohio,86.2
2022,Oregon,81.3
2022,Pennsylvania,87
2022,Rhode Island,83.3
2022,South Carolina,83.8
2022,South Dakota,82.1
2022,Tennessee,90.4
2022,Texas,89.7
2022,Utah,88.2
2022,Vermont,82.8
2022,Virginia,89.1
2022,Washington,83.6
2022,West Virginia,91.2
2022,Wisconsin,90.3
2022,Wyoming,81.8
