year,state,value
2012,Hawaiʻi,0.3006
2012,Idaho,0.2546
2012,Illinois,0.3163
2012,Indiana,0.2342
2012,Iowa,0.2633
2012,Kansas,0.3039
2012,Kentucky,0.2177
2012,Louisiana,0.2195
2012,Maine,0.2795
2012,Maryland,0.3693
2012,Massachusetts,0.3928
2012,Michigan,0.2603
2012,Minnesota,0.332
2012,Mississippi,0.2066
2012,Missouri,0.2641
2012,Montana,0.294
2012,Nebraska,0.2897
2012,Nevada,0.2237
2012,New Hampshire,0.3456
2012,New Jersey,0.3624
2012,New Mexico,0.2612
2012,New York,0.3339
2012,North Carolina,0.2736
2012,North Dakota,0.2793
2012,Ohio,0.2524
2012,Oklahoma,0.2377
2012,Oregon,0.2992
2012,Pennsylvania,0.2781
2012,Rhode Island,0.3141
2012,South Carolina,0.251
2012,South Dakota,0.2626
2012,Tennessee,0.2428
2012,Texas,0.2675
2012,Utah,0.3074
2012,Vermont,0.3575
2012,Virginia,0.3545
2012,Washington,0.3167
2012,West Virginia,0.1865
2012,Wisconsin,0.2714
2012,Wyoming,0.2475
2013,Alabama,0.2347
2013,Alaska,0.2797
2013,Arizona,0.2735
2013,Arkansas,0.206
2013,California,0.3104
2013,Colorado,0.378
2013,Connecticut,0.3721
2013,Delaware,0.2976
2013,Florida,0.272
2013,Georgia,0.2832
2013,Hawaiʻi,0.3118
2013,Idaho,0.2624
2013,Illinois,0.3212
2013,Indiana,0.2382
2013,Iowa,0.2644
2013,Kansas,0.3105
2013,Kentucky,0.2258
2013,Louisiana,0.2254
2013,Maine,0.2822
2013,Maryland,0.3742
2013,Massachusetts,0.4029
2013,Michigan,0.269
2013,Minnesota,0.3353
2013,Mississippi,0.2037
2013,Missouri,0.2696
2013,Montana,0.2899
2013,Nebraska,0.2936
2013,Nevada,0.2254
2013,New Hampshire,0.3455
2013,New Jersey,0.3657
2013,New Mexico,0.2639
2013,New York,0.3408
2013,North Carolina,0.2839
2013,North Dakota,0.2713
2013,Ohio,0.2614
2013,Oklahoma,0.238
2013,Oregon,0.3074
2013,Pennsylvania,0.2869
2013,Rhode Island,0.3238
2013,South Carolina,0.2609
2013,South Dakota,0.2655
2013,Tennessee,0.2477
2013,Texas,0.2754
2013,Utah,0.3134
2013,Vermont,0.3572
2013,Virginia,0.3615
2013,Washington,0.3273
2013,West Virginia,0.1893
2013,Wisconsin,0.277
2013,Wyoming,0.2657
2014,Alabama,0.2347
2014,Alaska,0.28
2014,Arizona,0.2755
2014,Arkansas,0.2139
2014,California,0.3172
2014,Colorado,0.3834
2014,Connecticut,0.3803
2014,Delaware,0.3059
2014,Florida,0.2728
2014,Georgia,0.2905
2014,Hawaiʻi,0.3102
2014,Idaho,0.2502
2014,Illinois,0.328
2014,Indiana,0.2465
2014,Iowa,0.2765
2014,Kansas,0.3152
2014,Kentucky,0.2223
2014,Louisiana,0.2292
2014,Maine,0.2937
2014,Maryland,0.3824
2014,Massachusetts,0.4118
2014,Michigan,0.2735
2014,Minnesota,0.3427
2014,Mississippi,0.2107
2014,Missouri,0.2749
2014,Montana,0.2929
2014,Nebraska,0.2954
2014,Nevada,0.231
2014,New Hampshire,0.3501
2014,New Jersey,0.3739
2014,New Mexico,0.2642
2014,New York,0.3448
2014,North Carolina,0.2871
2014,North Dakota,0.2742
2014,Ohio,0.2663
2014,Oklahoma,0.2417
2014,Oregon,0.3081
2014,Pennsylvania,0.2898
2014,Rhode Island,0.3043
2014,South Carolina,0.2628
2014,South Dakota,0.2776
2014,Tennessee,0.2527
2014,Texas,0.2779
2014,Utah,0.311
2014,Vermont,0.3489
2014,Virginia,0.3675
2014,Washington,0.3312
2014,West Virginia,0.1915
2014,Wisconsin,0.2843
2014,Wyoming,0.2657
2015,Alabama,0.2416
2015,Alaska,0.2969
2015,Arizona,0.2772
2015,Arkansas,0.218
2015,California,0.3226
2015,Colorado,0.3924
2015,Connecticut,0.3831
2015,Delaware,0.3094
2015,Florida,0.2843
2015,Georgia,0.2992
2015,Hawaiʻi,0.3136
2015,Idaho,0.2598
2015,Illinois,0.3294
2015,Indiana,0.2494
2015,Iowa,0.2683
2015,Kansas,0.3172
2015,Kentucky,0.2329
2015,Louisiana,0.232
2015,Maine,0.3012
2015,Maryland,0.388
2015,Massachusetts,0.4147
2015,Michigan,0.278
2015,Minnesota,0.3469
2015,Mississippi,0.2083
2015,Missouri,0.2784
2015,Montana,0.3061
2015,Nebraska,0.302
2015,Nevada,0.2356
2015,New Hampshire,0.3567
2015,New Jersey,0.3759
2015,New Mexico,0.2646
2015,New York,0.3503
2015,North Carolina,0.2944
2015,North Dakota,0.2915
2015,Ohio,0.2679
2015,Oklahoma,0.2463
2015,Oregon,0.3215
2015,Pennsylvania,0.2969
2015,Rhode Island,0.3271
2015,South Carolina,0.2682
2015,South Dakota,0.2751
2015,Tennessee,0.2573
2015,Texas,0.2836
2015,Utah,0.3184
2015,Vermont,0.3695
2015,Virginia,0.3697
2015,Washington,0.3417
2015,West Virginia,0.1957
2015,Wisconsin,0.2839
2015,Wyoming,0.2625
2016,Alabama,0.2471
2016,Alaska,0.2956
2016,Arizona,0.2888
2016,Arkansas,0.224
2016,California,0.3292
2016,Colorado,0.3986
2016,Connecticut,0.3864
2016,Delaware,0.3095
2016,Florida,0.2862
2016,Georgia,0.3045
2016,Hawaiʻi,0.3195
2016,Idaho,0.2763
2016,Illinois,0.3396
2016,Indiana,0.2561
2016,Iowa,0.2842
2016,Kansas,0.3285
2016,Kentucky,0.2345
2016,Louisiana,0.2337
2016,Maine,0.3012
2016,Maryland,0.3932
2016,Massachusetts,0.4274
2016,Michigan,0.2825
2016,Minnesota,0.3482
2016,Mississippi,0.2178
2016,Missouri,0.2846
2016,Montana,0.3096
2016,Nebraska,0.3143
2016,Nevada,0.2346
2016,New Hampshire,0.3659
2016,New Jersey,0.3856
2016,New Mexico,0.2718
2016,New York,0.3565
2016,North Carolina,0.3041
2016,North Dakota,0.2956
2016,Ohio,0.2751
2016,Oklahoma,0.2522
2016,Oregon,0.327
2016,Pennsylvania,0.308
2016,Rhode Island,0.3409
2016,South Carolina,0.2722
2016,South Dakota,0.2885
2016,Tennessee,0.2613
2016,Texas,0.2889
2016,Utah,0.3258
2016,Vermont,0.3637
2016,Virginia,0.3808
2016,Washington,0.3514
2016,West Virginia,0.2081
2016,Wisconsin,0.295
2016,Wyoming,0.271
2017,Alabama,0.2552
2017,Alaska,0.288
2017,Arizona,0.2936
2017,Arkansas,0.2341
2017,California,0.3365
2017,Colorado,0.412
2017,Connecticut,0.3868
2017,Delaware,0.3148
2017,Florida,0.2966
2017,Georgia,0.3091
2017,Hawaiʻi,0.3294
2017,Idaho,0.2677
2017,Illinois,0.3443
2017,Indiana,0.2682
2017,Iowa,0.2893
2017,Kansas,0.3375
2017,Kentucky,0.2397
2017,Louisiana,0.238
2017,Maine,0.3207
2017,Maryland,0.3965
2017,Massachusetts,0.4341
2017,Michigan,0.2912
2017,Minnesota,0.3605
2017,Mississippi,0.2187
2017,Missouri,0.2905
2017,Montana,0.3231
2017,Nebraska,0.3167
2017,Nevada,0.2488
2017,New Hampshire,0.3694
2017,New Jersey,0.3973
2017,New Mexico,0.2706
2017,New York,0.3603
2017,North Carolina,0.3133
2017,North Dakota,0.3074
2017,Ohio,0.2796
2017,Oklahoma,0.2554
2017,Oregon,0.3372
2017,Pennsylvania,0.3144
2017,Rhode Island,0.3345
2017,South Carolina,0.28
2017,South Dakota,0.2815
2017,Tennessee,0.2733
2017,Texas,0.296
2017,Utah,0.3462
2017,Vermont,0.3828
2017,Virginia,0.3871
2017,Washington,0.355
2017,West Virginia,0.202
2017,Wisconsin,0.3038
2017,Wyoming,0.2762
2018,Alabama,0.2553
2018,Alaska,0.3017
2018,Arizona,0.2972
2018,Arkansas,0.2331
2018,California,0.342
