year,state,value
1964,Kansas,1858.2
1964,Kentucky,1472.8
1964,Louisiana,1614.9
1964,Maine,1351
1964,Maryland,2170
1964,Massachusetts,1902.2
1964,Michigan,2928
1964,Minnesota,1925.5
1964,Mississippi,768.6
1964,Missouri,2686.7
1964,Montana,2023.1
1964,Nebraska,1549.3
1964,Nevada,4015
1964,New Hampshire,943.9
1964,New Jersey,1902.7
1964,New Mexico,2510.2
1964,North Carolina,1244.8
1964,North Dakota,1056.9
1964,Ohio,1855
1964,Oklahoma,2018
1964,Oregon,2428.1
1964,Pennsylvania,1244.6
1964,Rhode Island,2295.3
1964,South Carolina,1886.5
1964,South Dakota,1162.2
1964,Tennessee,1452.9
1964,Texas,2317.3
1964,Utah,2434.4
1964,Vermont,840.6
1964,Virginia,1945.9
1964,Washington,2636.6
1964,West Virginia,757
1964,Wisconsin,1542.4
1964,Wyoming,1828.6
1965,Alabama,1392.7
1965,Alaska,2454.5
1965,Arizona,3355.5
1965,Arkansas,1138.4
1965,California,4037.2
1965,Colorado,2551.8
1965,Connecticut,1764.8
1965,Delaware,2297.6
1965,Florida,3020.7
1965,Georgia,1562.9
1965,Hawaiʻi,3183.3
1965,Idaho,1911.3
1965,Illinois,2223.2
1965,Indiana,2033.4
1965,Iowa,1358.9
1965,Kansas,1883.2
1965,Kentucky,1480.8
1965,Louisiana,1568.1
1965,Maine,1372.1
1965,Maryland,2474.3
1965,Massachusetts,2022.9
1965,Michigan,3021.3
1965,Minnesota,1924.9
1965,Mississippi,807.1
1965,Missouri,2676.8
1965,Montana,2077.5
1965,Nebraska,1774.1
1965,Nevada,3537.5
1965,New Hampshire,1028.4
1965,New Jersey,1892.7
1965,New Mexico,2660.7
1965,New York,2740.3
1965,North Carolina,1308.9
1965,North Dakota,1032.1
1965,Ohio,1821.2
1965,Oklahoma,1885.4
1965,Oregon,2637.5
1965,Pennsylvania,1345.9
1965,Rhode Island,2172.1
1965,South Carolina,1681.8
1965,South Dakota,1216.6
1965,Tennessee,1374.3
1965,Texas,2384.6
1965,Utah,2824.1
1965,Vermont,957.9
1965,Virginia,1971.6
1965,Washington,2618.3
1965,West Virginia,741.4
1965,Wisconsin,1542.8
1965,Wyoming,1897.1
1966,Alabama,1528
1966,Alaska,2635.3
1966,Arizona,3933.6
1966,Arkansas,1219.9
1966,California,4244.3
1966,Colorado,2840.7
1966,Connecticut,1907.6
1966,Delaware,2491.8
1966,Florida,3378.5
1966,Georgia,1676.5
1966,Hawaiʻi,3419.9
1966,Idaho,1945
1966,Illinois,2394.4
1966,Indiana,2189.8
1966,Iowa,1599.6
1966,Kansas,1990.2
1966,Kentucky,1606.7
1966,Louisiana,1917
1966,Maine,1377.7
1966,Maryland,2852.6
1966,Massachusetts,2160.1
1966,Michigan,3376.2
1966,Minnesota,2130.9
1966,Mississippi,746.6
1966,Missouri,2673
1966,Montana,2283.8
1966,Nebraska,1861
1966,Nevada,3407.9
1966,New Hampshire,1100
1966,New Jersey,2166.6
1966,New Mexico,3046.3
1966,New York,2995.4
1966,North Carolina,1408.7
1966,North Dakota,1171.5
1966,Ohio,1947.1
1966,Oklahoma,2048.7
1966,Oregon,2860.9
1966,Pennsylvania,1362.2
1966,Rhode Island,2484.3
1966,South Carolina,1756.5
1966,South Dakota,1430.6
1966,Tennessee,1658.6
1966,Texas,2645.8
1966,Utah,3216.4
1966,Vermont,1097.3
1966,Virginia,2098
1966,Washington,2976
1966,West Virginia,846.6
1966,Wisconsin,1851.8
1966,Wyoming,2132.5
1967,Alabama,1612.4
1967,Alaska,2723.9
1967,Arizona,4599.8
1967,Arkansas,1408.9
1967,California,4703
1967,Colorado,3117.2
1967,Connecticut,2185.4
1967,Delaware,2710.7
1967,Florida,3713.3
1967,Georgia,1764.9
1967,Hawaiʻi,3639.4
1967,Idaho,1837.3
1967,Illinois,2516.2
1967,Indiana,2429.6
1967,Iowa,1822.6
1967,Kansas,2331.7
1967,Kentucky,1715.6
1967,Louisiana,2113.8
1967,Maine,1559.1
1967,Maryland,3436.2
1967,Massachusetts,2354.5
1967,Michigan,3673.1
1967,Minnesota,2461.2
1967,Mississippi,786.4
1967,Missouri,2846.8
1967,Montana,2373.2
1967,Nebraska,1979.6
1967,Nevada,4056.3
1967,New Hampshire,1086.7
1967,New Jersey,2549.1
1967,New Mexico,3038.6
1967,New York,3367.2
1967,North Carolina,1574.2
1967,North Dakota,1370.4
1967,Ohio,2333.4
1967,Oklahoma,2166.1
1967,Oregon,3307.7
1967,Pennsylvania,1527.9
1967,Rhode Island,3007.9
1967,South Carolina,1859.6
1967,South Dakota,1469.7
1967,Tennessee,1899.2
1967,Texas,2883.6
1967,Utah,3127.8
1967,Vermont,1201.2
1967,Virginia,2391
1967,Washington,3582.7
1967,West Virginia,927.8
