year,state,value
2005,Maine,281.06
2005,Maryland,277.93
2005,Massachusetts,291.51
2005,Michigan,277.35
2005,Minnesota,290.07
2005,Mississippi,262.46
2005,Missouri,276.45
2005,Montana,286.43
2005,Nebraska,283.96
2005,Nevada,269.91
2005,New Hampshire,285.25
2005,New Jersey,283.9
2005,New Mexico,263.28
2005,New York,279.72
2005,North Carolina,281.83
2005,North Dakota,286.96
2005,Ohio,283.25
2005,Oklahoma,271.36
2005,Oregon,282.24
2005,Pennsylvania,280.71
2005,Rhode Island,272.35
2005,South Carolina,281.23
2005,South Dakota,287.3
2005,Tennessee,270.52
2005,Texas,281.1
2005,Utah,279.16
2005,Vermont,287.36
2005,Virginia,284.37
2005,Washington,285.05
2005,West Virginia,269.1
2005,Wisconsin,284.54
2005,Wyoming,282.1
2007,Alabama,266
2007,Alaska,282.56
2007,Arizona,275.55
2007,Arkansas,273.9
2007,California,270.38
2007,Colorado,286.19
2007,Connecticut,282.47
2007,Delaware,282.99
2007,Florida,277.38
2007,Georgia,274.78
2007,Hawaiʻi,268.77
2007,Idaho,283.51
2007,Illinois,280.5
2007,Indiana,285.01
2007,Iowa,285.23
2007,Kansas,290.03
2007,Kentucky,278.7
2007,Louisiana,272.39
2007,Maine,286.47
2007,Maryland,285.73
2007,Massachusetts,297.92
2007,Michigan,276.83
2007,Minnesota,291.85
2007,Mississippi,264.89
2007,Missouri,280.62
2007,Montana,287.08
2007,Nebraska,283.65
2007,Nevada,270.8
2007,New Hampshire,287.56
2007,New Jersey,288.58
2007,New Mexico,267.54
2007,New York,280.14
2007,North Carolina,283.88
2007,North Dakota,291.56
2007,Ohio,284.85
2007,Oklahoma,274.53
2007,Oregon,283.83
2007,Pennsylvania,286.17
2007,Rhode Island,275.39
2007,South Carolina,281.5
2007,South Dakota,288.46
2007,Tennessee,273.98
2007,Texas,285.87
2007,Utah,281.09
2007,Vermont,291.01
2007,Virginia,287.63
2007,Washington,284.86
2007,West Virginia,270.08
2007,Wisconsin,285.62
2007,Wyoming,286.99
2009,Alabama,268.52
2009,Alaska,283.05
2009,Arizona,277.33
2009,Arkansas,276
2009,California,270.45
2009,Colorado,287.37
2009,Connecticut,288.61
2009,Delaware,283.83
2009,Florida,279.34
2009,Georgia,277.56
2009,Hawaiʻi,273.76
2009,Idaho,287.31
2009,Illinois,282.43
2009,Indiana,286.81
2009,Iowa,284.17
2009,Kansas,288.6
2009,Kentucky,279.28
2009,Louisiana,272.38
2009,Maine,286.36
2009,Maryland,288.34
2009,Massachusetts,298.85
2009,Michigan,278.27
2009,Minnesota,294.44
2009,Mississippi,265
2009,Missouri,285.81
2009,Montana,291.54
2009,Nebraska,284.26
2009,Nevada,274.15
2009,New Hampshire,292.32
2009,New Jersey,292.66
2009,New Mexico,269.7
2009,New York,282.58
2009,North Carolina,284.33
2009,North Dakota,292.84
2009,Ohio,285.58
2009,Oklahoma,275.71
2009,Oregon,285.04
2009,Pennsylvania,288.3
2009,Rhode Island,277.92
2009,South Carolina,280.38
2009,South Dakota,290.62
2009,Tennessee,274.76
2009,Texas,286.69
2009,Utah,284.07
2009,Vermont,292.87
2009,Virginia,286.07
2009,Washington,288.72
2009,West Virginia,270.42
2009,Wisconsin,288.14
2009,Wyoming,286.1
2011,Alabama,269.1
2011,Alaska,283.27
2011,Arizona,279.03
2011,Arkansas,279.09
2011,California,272.77
2011,Colorado,291.74
2011,Connecticut,287
2011,Delaware,282.77
2011,Florida,277.84
2011,Georgia,278.48
2011,Hawaiʻi,277.84
2011,Idaho,286.68
2011,Illinois,283.23
2011,Indiana,285
2011,Iowa,284.92
2011,Kansas,289.62
2011,Kentucky,281.61
2011,Louisiana,272.84
2011,Maine,288.73
2011,Maryland,288
2011,Massachusetts,298.51
2011,Michigan,280.18
2011,Minnesota,294.95
2011,Mississippi,269.24
2011,Missouri,281.95
2011,Montana,292.91
2011,Nebraska,283.2
2011,Nevada,278.11
2011,New Hampshire,292.11
2011,New Jersey,294.14
2011,New Mexico,274.45
2011,New York,280.45
2011,North Carolina,286.27
2011,North Dakota,292
2011,Ohio,288.6
2011,Oklahoma,279.18
2011,Oregon,282.52
2011,Pennsylvania,286.1
2011,Rhode Island,282.88
2011,South Carolina,281
2011,South Dakota,290.62
2011,Tennessee,274.04
2011,Texas,290.35
2011,Utah,283.31
2011,Vermont,293.88
2011,Virginia,289.26
2011,Washington,288.11
2011,West Virginia,273.26
2011,Wisconsin,288.67
2011,Wyoming,287.77
2013,Alabama,269.19
2013,Alaska,281.56
2013,Arizona,279.72
2013,Arkansas,277.91
2013,California,275.9
2013,Colorado,289.68
2013,Connecticut,285.24
2013,Delaware,282.34
2013,Florida,280.86
2013,Georgia,279.18
2013,Hawaiʻi,281.41
2013,Idaho,286.41
2013,Illinois,284.9
2013,Indiana,287.77
2013,Iowa,285.07
2013,Kansas,289.52
2013,Kentucky,280.65
2013,Louisiana,272.76
2013,Maine,288.73
2013,Maryland,286.64
2013,Massachusetts,300.57
2013,Michigan,280.13
2013,Minnesota,294.59
2013,Mississippi,271.16
2013,Missouri,282.99
2013,Montana,289.23
2013,Nebraska,285.06
2013,Nevada,278.29
2013,New Hampshire,295.67
2013,New Jersey,296.05
2013,New Mexico,272.76
2013,New York,281.81
2013,North Carolina,285.65
2013,North Dakota,290.52
2013,Ohio,289.53
2013,Oklahoma,275.51
2013,Oregon,283.52
2013,Pennsylvania,289.62
2013,Rhode Island,284.09
2013,South Carolina,279.82
2013,South Dakota,287.27
2013,Tennessee,277.72
2013,Texas,288.2
2013,Utah,284.33
2013,Vermont,295.47
2013,Virginia,288.14
2013,Washington,289.96
2013,West Virginia,274.43
2013,Wisconsin,288.75
2013,Wyoming,288.12
2015,Alabama,266.56
2015,Alaska,280.49
2015,Arizona,282.92
2015,Arkansas,275.06
2015,California,275.32
2015,Colorado,285.54
2015,Connecticut,283.96
2015,Delaware,279.81
2015,Florida,275.32
2015,Georgia,278.71
2015,Hawaiʻi,279.34
2015,Idaho,283.74
2015,Illinois,281.97
2015,Indiana,287.18
2015,Iowa,286.42
2015,Kansas,283.87
